typeID,typeName,groupID,groupName,marketGroupID,marketGroupName,mass,volume,capacity,portionSize,raceID,basePrice,published
46513,Standup M-Set Hybrid Reactor Material Efficiency II Blueprint,1708,Structure Rig Blueprint,,NA,0,0.01,0,1,,100000000,1
46514,Standup M-Set Biochemical Reactor Time Efficiency I Blueprint,1708,Structure Rig Blueprint,2160,Structure Resource Processing Rigs,0,0.01,0,1,,100000000,1
46515,Standup M-Set Biochemical Reactor Time Efficiency II Blueprint,1708,Structure Rig Blueprint,,NA,0,0.01,0,1,,100000000,1
46516,Standup M-Set Biochemical Reactor Material Efficiency I Blueprint,1708,Structure Rig Blueprint,2160,Structure Resource Processing Rigs,0,0.01,0,1,,100000000,1
46517,Standup M-Set Biochemical Reactor Material Efficiency II Blueprint,1708,Structure Rig Blueprint,,NA,0,0.01,0,1,,100000000,1
46518,Standup L-Set Reactor Efficiency I Blueprint,1708,Structure Rig Blueprint,2160,Structure Resource Processing Rigs,0,0.01,0,1,,500000000,1
46519,Standup L-Set Reactor Efficiency II Blueprint,1708,Structure Rig Blueprint,,NA,0,0.01,0,1,,500000000,1
46520,Astero Spectral Shift SKIN (Permanent),1950,Permanent SKIN,2031,Pirate Faction,0,0.01,0,1,8,,1
46521,Stratios Spectral Shift SKIN (Permanent),1950,Permanent SKIN,2030,Pirate Faction,0,0.01,0,1,8,,1
46522,Nestor Spectral Shift SKIN (Permanent),1950,Permanent SKIN,1963,Pirate Faction,0,0.01,0,1,8,,1
46523,? Rattlesnake,1814,â™¦ Battleship,,NA,99300000,486000,665,1,1,,0
46524,? Raven,1814,â™¦ Battleship,,NA,99300000,486000,665,1,1,,0
46525,Purifier Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,2051,Amarr,0,0.01,0,1,4,,1
46526,Dragoon Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1994,Amarr,0,0.01,0,1,4,,1
46527,Confessor Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,2310,Amarr,0,0.01,0,1,4,,1
46528,Sacrilege Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,2069,Amarr,0,0.01,0,1,4,,1
46529,Devoter Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,2073,Amarr,0,0.01,0,1,4,,1
46530,Guardian Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,2077,Amarr,0,0.01,0,1,4,,1
46531,Prophecy Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1956,Amarr,0,0.01,0,1,4,,1
46532,Harbinger Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1956,Amarr,0,0.01,0,1,4,,1
46533,Oracle Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1956,Amarr,0,0.01,0,1,4,,1
46534,Armageddon Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1964,Amarr,0,0.01,0,1,4,,1
46535,Abaddon Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1964,Amarr,0,0.01,0,1,4,,1
46536,Paladin Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,2024,Amarr,0,0.01,0,1,4,,1
46537,Providence Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1984,Amarr,0,0.01,0,1,4,,1
46538,Revelation Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1980,Amarr,0,0.01,0,1,4,,1
46539,Archon Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1974,Amarr,0,0.01,0,1,4,,1
46540,Avatar Imperial Jubilee SKIN (Permanent),1950,Permanent SKIN,1978,Amarr,0,0.01,0,1,4,,1
46541,SITE 1,226,Large Collidable Object,,NA,0,0,0,1,,,0
46542,SITE 2,226,Large Collidable Object,,NA,0,0,0,1,,,0
46543,SITE 3,226,Large Collidable Object,,NA,0,0,0,1,,,0
46544,SITE 4,226,Large Collidable Object,,NA,0,0,0,1,,,0
46545,SITE 5,226,Large Collidable Object,,NA,0,0,0,1,,,0
46546,SITE 6,226,Large Collidable Object,,NA,0,0,0,1,,,0
46547,Rorqual Forgemaster SKIN (Permanent),1950,Permanent SKIN,1969,ORE,0,0.01,0,1,128,,1
46548,Algos Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1996,Gallente,0,0.01,0,1,8,,1
46549,Catalyst Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1996,Gallente,0,0.01,0,1,8,,1
46550,Dominix Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1966,Gallente,0,0.01,0,1,8,,1
46551,Erebus Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1979,Gallente,0,0.01,0,1,8,,1
46552,Hecate Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,2356,Gallente,0,0.01,0,1,8,,1
46553,Helios Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,2053,Gallente,0,0.01,0,1,8,,1
46554,Ishtar Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,2071,Gallente,0,0.01,0,1,8,,1
46555,Kronos Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,2026,Gallente,0,0.01,0,1,8,,1
46556,Megathron Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1966,Gallente,0,0.01,0,1,8,,1
46557,Moros Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1982,Gallente,0,0.01,0,1,8,,1
46558,Nyx Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1976,Gallente,0,0.01,0,1,8,,1
46559,Obelisk Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1986,Gallente,0,0.01,0,1,8,,1
46560,Sin Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,2112,Gallente,0,0.01,0,1,8,,1
46561,Thanatos Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1976,Gallente,0,0.01,0,1,8,,1
46562,Thorax Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1992,Gallente,0,0.01,0,1,8,,1
46563,Tristan Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,2004,Gallente,0,0.01,0,1,8,,1
46564,Vexor Sapphire Sungrazer SKIN (Permanent),1950,Permanent SKIN,1992,Gallente,0,0.01,0,1,8,,1
46565,Spawner1,227,Cloud,,NA,0,0,0,1,,,0
46566,Spawner2,227,Cloud,,NA,0,0,0,1,,,0
46567,Spawner3,227,Cloud,,NA,0,0,0,1,,,0
46568,Spawner4,227,Cloud,,NA,0,0,0,1,,,0
46569,Spawner5,227,Cloud,,NA,0,0,0,1,,,0
46570,Spawner6,227,Cloud,,NA,0,0,0,1,,,0
46571,Spawner7,227,Cloud,,NA,0,0,0,1,,,0
46572,Spawner8,227,Cloud,,NA,0,0,0,1,,,0
46573,Spawner9,227,Cloud,,NA,0,0,0,1,,,0
46574,Spawner10,227,Cloud,,NA,0,0,0,1,,,0
46575,Dark Blood Standup Heavy Energy Neutralizer,1329,Structure Energy Neutralizer,2223,Energy Neutralizers,1000,8000,0,1,,,1
46576,Dark Blood Standup Heavy Energy Neutralizer Blueprint,1707,Structure Module Blueprint,2176,Energy Neutralizers,0,0.01,0,1,,,1
46577,Dread Guristas Standup Variable Spectrum ECM,1332,Structure ECM Battery,2211,Electronic Counter Measures,500,4000,1,1,,,1
46578,Dread Guristas Standup Variable Spectrum ECM Blueprint,1707,Structure Module Blueprint,2167,Electronic Counter Measures,0,0.01,0,1,,,1
46579,Blood Raider Standup Module Blueprint Armored Cache,1818,Strong Boxes,2317,Strong Boxes,0,20000,0,1,,,1
46580,Guristas Standup Module Blueprint Armored Cache,1818,Strong Boxes,2317,Strong Boxes,0,20000,0,1,,,1
46581,? Caracal,1813,â™¦ Cruiser,,NA,11910000,92000,450,1,1,,0
46582,Serpentis Victory SKIN (Permanent),1950,Permanent SKIN,2120,Special Edition SKINs,0,0.01,0,1,8,,1
46583,Depleted Asteroid Field,226,Large Collidable Object,,NA,0,0,0,1,,,0
46584,Daredevil Serpentis Victory SKIN (Permanent),1950,Permanent SKIN,2120,Special Edition SKINs,0,0.01,0,1,8,,1
46585,Punisher War Reserves Lieutenant SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,4,,0
46586,Omen War Reserves Lieutenant SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,4,,0
46587,Harbinger War Reserves Lieutenant SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,4,,0
46588,Apocalypse War Reserves Lieutenant SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,4,,0
46589,Merlin Military Stockpile Captain SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,1,,0
46590,Caracal Military Stockpile Captain SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,1,,0
46591,Drake Military Stockpile Captain SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,1,,0
46592,Raven Military Stockpile Captain SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,1,,0
46593,Incursus Strategic Materiel Defender SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,8,,0
46594,Thorax Strategic Materiel Defender SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,8,,0
46595,Brutix Strategic Materiel Defender SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,8,,0
46596,Megathron Strategic Materiel Defender SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,8,,0
46597,Rifter Fleet Ordnance Spike SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,2,,0
46598,Rupture Fleet Ordnance Spike SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,2,,0
46599,Hurricane Fleet Ordnance Spike SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,2,,0
46600,Tempest Fleet Ordnance Spike SKIN (Volatile),1951,Volatile SKIN,,NA,0,0.01,0,1,2,,0
46601,Guristas Loggerhead Blueprint Armored Cache,1818,Strong Boxes,2317,Strong Boxes,0,20000,0,1,,,1
46602,Guristas Caiman Blueprint Armored Cache,1818,Strong Boxes,2317,Strong Boxes,0,20000,0,1,,,1
46603,Guristas Komodo Blueprint Armored Cache,1818,Strong Boxes,2317,Strong Boxes,0,20000,0,1,,,1
46604,Sleeper Medium Wreck ,186,Wreck,,NA,10000,27500,27500,1,,,0
46605,Guristas Forward Operating Base Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
46606,Blood Raiders Forward Operating Base Wreck,186,Wreck,,NA,10000,27500,27500,1,,,0
46633,Standup M-Set Asteroid Ore Grading Processor I,1941,Structure Resource Rig M - Asteroid Ore Reprocessing,2341,Medium Structure Resource Processing Rigs,200,10,0,1,,,1
46634,Standup M-Set Asteroid Ore Grading Processor II,1941,Structure Resource Rig M - Asteroid Ore Reprocessing,2341,Medium Structure Resource Processing Rigs,200,10,0,1,,,1
46635,Standup M-Set Ice Grading Processor I,1942,Structure Resource Rig M - Ice Reprocessing,2341,Medium Structure Resource Processing Rigs,200,10,0,1,,,1
46636,Standup M-Set Ice Grading Processor II,1942,Structure Resource Rig M - Ice Reprocessing,2341,Medium Structure Resource Processing Rigs,200,10,0,1,,,1
46637,Standup M-Set Moon Ore Grading Processor I,1943,Structure Resource Rig M - Moon Ore Reprocessing,2341,Medium Structure Resource Processing Rigs,200,10,0,1,,,1
46638,Standup M-Set Moon Ore Grading Processor II,1943,Structure Resource Rig M - Moon Ore Reprocessing,2341,Medium Structure Resource Processing Rigs,200,10,0,1,,,1
46639,Standup L-Set Reprocessing Monitor I,1944,Structure Resource Rig L - Reprocessing,2342,Large Structure Resource Processing Rigs,200,20,0,1,,,1
46640,Standup L-Set Reprocessing Monitor II,1944,Structure Resource Rig L - Reprocessing,2342,Large Structure Resource Processing Rigs,200,20,0,1,,,1
46641,Standup XL-Set Reprocessing Monitor I,1945,Structure Resource Rig XL - Reprocessing,2343,X-Large Structure Resource Processing Rigs,200,40,0,1,,,1
46642,Standup XL-Set Reprocessing Monitor II,1945,Structure Resource Rig XL - Reprocessing,2343,X-Large Structure Resource Processing Rigs,200,40,0,1,,,1
46643,Standup M-Set Asteroid Ore Grading Processor I Blueprint,1708,Structure Rig Blueprint,2160,Structure Resource Processing Rigs,0,0.01,0,1,,100000000,1
46644,Standup M-Set Asteroid Ore Grading Processor II Blueprint,1708,Structure Rig Blueprint,,NA,0,0.01,0,1,,100000000,1
46645,Standup M-Set Ice Grading Processor I Blueprint,1708,Structure Rig Blueprint,2160,Structure Resource Processing Rigs,0,0.01,0,1,,100000000,1
46646,Standup M-Set Ice Grading Processor II Blueprint,1708,Structure Rig Blueprint,,NA,0,0.01,0,1,,100000000,1
46647,Standup M-Set Moon Ore Grading Processor I Blueprint,1708,Structure Rig Blueprint,2160,Structure Resource Processing Rigs,0,0.01,0,1,,100000000,1
46648,Standup M-Set Moon Ore Grading Processor II Blueprint,1708,Structure Rig Blueprint,,NA,0,0.01,0,1,,100000000,1
46649,Standup L-Set Reprocessing Monitor I Blueprint,1708,Structure Rig Blueprint,2160,Structure Resource Processing Rigs,0,0.01,0,1,,500000000,1
46650,Standup L-Set Reprocessing Monitor II Blueprint,1708,Structure Rig Blueprint,,NA,0,0.01,0,1,,500000000,1
46651,Standup XL-Set Reprocessing Monitor I Blueprint,1708,Structure Rig Blueprint,2160,Structure Resource Processing Rigs,0,0.01,0,1,,500000000,1
46652,Standup XL-Set Reprocessing Monitor II Blueprint,1708,Structure Rig Blueprint,,NA,0,0.01,0,1,,500000000,1
46653,? Caiman,1880,â™¦ Dreadnought,,NA,1270000000,16250000,2750,1,1,,0
46654,? Caiman,1880,â™¦ Dreadnought,,NA,1270000000,16250000,2750,1,1,,0
46658,Women's Federal Strategic Materiel Jacket,1088,Outer,1405,Outerwear,0.5,0.1,0,1,,,1
46659,Men's Caldari State Officer Jacket,1088,Outer,1399,Outerwear,0.5,0.1,0,1,,,1
46660,Women's Gallente Federation Command Jacket,1088,Outer,1405,Outerwear,0.5,0.1,0,1,,,1
46661,Women's Republic Fleet Ordnance Jacket,1088,Outer,1405,Outerwear,0.5,0.1,0,1,,,1
46662,Men's Amarr Empire Command Jacket,1088,Outer,1399,Outerwear,0.5,0.1,0,1,,,1
46663,Women's Amarr Empire Command Jacket,1088,Outer,1405,Outerwear,0.5,0.1,0,1,,,1
46664,Men's Minmatar Republic Officer Jacket,1088,Outer,1399,Outerwear,0.5,0.1,0,1,,,1
46665,Men's Gallente Federation Command Jacket,1088,Outer,1399,Outerwear,0.5,0.1,0,1,,,1
46666,Men's Imperial War Reserves Jacket,1088,Outer,1399,Outerwear,0.5,0.1,0,1,,,1
46667,Men's Federal Strategic Materiel Jacket,1088,Outer,1399,Outerwear,0.5,0.1,0,1,,,1
46668,Women's Imperial War Reserves Jacket,1088,Outer,1405,Outerwear,0.5,0.1,0,1,,,1
46669,Women's Caldari State Officer Jacket,1088,Outer,1405,Outerwear,0.5,0.1,0,1,,,1
46671,Women's State Military Stockpile Jacket,1088,Outer,1405,Outerwear,0.5,0.1,0,1,,,1
46672,Men's State Military Stockpile Jacket,1088,Outer,1399,Outerwear,0.5,0.1,0,1,,,1
46673,Women's Minmatar Republic Officer Jacket,1088,Outer,1405,Outerwear,0.5,0.1,0,1,,,1
46674,Men's Republic Fleet Ordnance Jacket,1088,Outer,1399,Outerwear,0.5,0.1,0,1,,,1
46675,Jet Ochre,453,Dark Ochre,522,Dark Ochre,1E+35,8,0,100,4,1350,1
46676,Cubic Bistot,451,Bistot,514,Bistot,1E+35,16,0,100,4,4700,1
46677,Pellucid Crokite,452,Crokite,521,Crokite,1E+35,16,0,100,4,3500,1
46678,Flawless Arkonor,450,Arkonor,512,Arkonor,1E+35,16,0,100,4,5100,1
46679,Brilliant Gneiss,467,Gneiss,525,Gneiss,1E+35,5,0,100,4,1400,1
46680,Lustrous Hedbergite,454,Hedbergite,527,Hedbergite,1E+35,3,0,100,4,510,1
46681,Scintillating Hemorphite,455,Hemorphite,528,Hemorphite,1E+35,3,0,100,4,1100,1
46682,Immaculate Jaspet,456,Jaspet,529,Jaspet,1E+35,2,0,100,4,440,1
46683,Resplendant Kernite,457,Kernite,523,Kernite,1E+35,1.2,0,100,,310,1
46684,Platinoid Omber,469,Omber,526,Omber,1E+35,0.6,0,100,,100,1
46685,Sparkling Plagioclase,458,Plagioclase,516,Plagioclase,1E+35,0.35,0,100,,70,1
46686,Opulent Pyroxeres,459,Pyroxeres,515,Pyroxeres,1E+35,0.3,0,100,,55,1
46687,Glossy Scordite,460,Scordite,519,Scordite,1E+35,0.15,0,100,,23,1
46688,Dazzling Spodumain,461,Spodumain,517,Spodumain,1E+35,16,0,100,4,4200,1
46689,Stable Veldspar,462,Veldspar,518,Veldspar,4000,0.1,0,100,,17,1
46690,QA Scanning Module,353,QA Module,,NA,0,1,0,1,,,0
46691,Compressed Flawless Arkonor,450,Arkonor,512,Arkonor,1,8.8,0,1,4,564000,1
46692,Compressed Cubic Bistot,451,Bistot,514,Bistot,1,4.4,0,1,4,520000,1
46693,Compressed Pellucid Crokite,452,Crokite,521,Crokite,1,7.81,0,1,4,384500,1
46694,Compressed Jet Ochre,453,Dark Ochre,522,Dark Ochre,1,4.2,0,1,4,147000,1
46695,Compressed Brilliant Gneiss,467,Gneiss,525,Gneiss,1,1.8,0,1,4,157500,1
46696,Compressed Lustrous Hedbergite,454,Hedbergite,527,Hedbergite,1,0.47,0,1,4,56000,1
46697,Compressed Scintillating Hemorphite,455,Hemorphite,528,Hemorphite,1,0.86,0,1,4,122000,1
46698,Compressed Immaculate Jaspet,456,Jaspet,529,Jaspet,1,0.15,0,1,4,48300,1
46699,Compressed Resplendant Kernite,457,Kernite,523,Kernite,1,0.19,0,1,,34200,1
46700,Compressed Platinoid Omber,469,Omber,526,Omber,1,0.3,0,1,,11000,1
46701,Compressed Sparkling Plagioclase,458,Plagioclase,516,Plagioclase,1,0.15,0,1,,7750,1
46702,Compressed Opulent Pyroxeres,459,Pyroxeres,515,Pyroxeres,1,0.16,0,1,,6100,1
46703,Compressed Glossy Scordite,460,Scordite,519,Scordite,1,0.19,0,1,,2500,1
46704,Compressed Dazzling Spodumain,461,Spodumain,517,Spodumain,1,28,0,1,4,463000,1
46705,Compressed Stable Veldspar,462,Veldspar,518,Veldspar,4000,0.15,0,1,,1860,1
46707,Magnate Headhunter SKIN (Permanent),1950,Permanent SKIN,2002,Amarr,0,0.01,0,1,4,,1
46708,Omen Headhunter SKIN (Permanent),1950,Permanent SKIN,1990,Amarr,0,0.01,0,1,4,,1
46709,Oracle Headhunter SKIN (Permanent),1950,Permanent SKIN,1956,Amarr,0,0.01,0,1,4,,1
46710,Abaddon Headhunter SKIN (Permanent),1950,Permanent SKIN,1964,Amarr,0,0.01,0,1,4,,1
46711,Avatar Headhunter SKIN (Permanent),1950,Permanent SKIN,1978,Amarr,0,0.01,0,1,4,,1
46712,Merlin Headhunter SKIN (Permanent),1950,Permanent SKIN,2003,Caldari,0,0.01,0,1,1,,1
46713,Caracal Headhunter SKIN (Permanent),1950,Permanent SKIN,1991,Caldari,0,0.01,0,1,1,,1
46714,Drake Headhunter SKIN (Permanent),1950,Permanent SKIN,1957,Caldari,0,0.01,0,1,1,,1
46715,Raven Headhunter SKIN (Permanent),1950,Permanent SKIN,1965,Caldari,0,0.01,0,1,1,,1
46716,Phoenix Headhunter SKIN (Permanent),1950,Permanent SKIN,1981,Caldari,0,0.01,0,1,1,,1
46717,Tristan Headhunter SKIN (Permanent),1950,Permanent SKIN,2004,Gallente,0,0.01,0,1,8,,1
46718,Vexor Headhunter SKIN (Permanent),1950,Permanent SKIN,1992,Gallente,0,0.01,0,1,8,,1
46719,Talos Headhunter SKIN (Permanent),1950,Permanent SKIN,1958,Gallente,0,0.01,0,1,8,,1
46720,Dominix Headhunter SKIN (Permanent),1950,Permanent SKIN,1966,Gallente,0,0.01,0,1,8,,1
46721,Nyx Headhunter SKIN (Permanent),1950,Permanent SKIN,1976,Gallente,0,0.01,0,1,8,,1
46722,Slasher Headhunter SKIN (Permanent),1950,Permanent SKIN,2005,Minmatar,0,0.01,0,1,2,,1
46723,Rupture Headhunter SKIN (Permanent),1950,Permanent SKIN,1993,Minmatar,0,0.01,0,1,2,,1
46724,Hurricane Headhunter SKIN (Permanent),1950,Permanent SKIN,1959,Minmatar,0,0.01,0,1,2,,1
46725,Typhoon Headhunter SKIN (Permanent),1950,Permanent SKIN,1967,Minmatar,0,0.01,0,1,2,,1
46726,Hel Headhunter SKIN (Permanent),1950,Permanent SKIN,1977,Minmatar,0,0.01,0,1,2,,1
46727,Cormorant Octopus Red Flight SKIN (Permanent),1950,Permanent SKIN,1995,Caldari,0,0.01,0,1,1,,1
46728,Jackdaw Octopus Red Flight SKIN (Permanent),1950,Permanent SKIN,2391,Caldari,0,0.01,0,1,1,,1
46729,Caracal Octopus Red Flight SKIN (Permanent),1950,Permanent SKIN,1991,Caldari,0,0.01,0,1,1,,1
46730,Cerberus Octopus Red Flight SKIN (Permanent),1950,Permanent SKIN,2070,Caldari,0,0.01,0,1,1,,1
46731,Drake Octopus Red Flight SKIN (Permanent),1950,Permanent SKIN,1957,Caldari,0,0.01,0,1,1,,1
46732,Raven Octopus Red Flight SKIN (Permanent),1950,Permanent SKIN,1965,Caldari,0,0.01,0,1,1,,1
46733,Golem Octopus Red Flight SKIN (Permanent),1950,Permanent SKIN,2025,Caldari,0,0.01,0,1,1,,1
46734,Venture Lodestrike SKIN (Permanent),1950,Permanent SKIN,2321,ORE,0,0.01,0,1,128,,1
46735,Procurer Lodestrike SKIN (Permanent),1950,Permanent SKIN,2319,Mining Barges,0,0.01,0,1,128,,1
46736,Retriever Lodestrike SKIN (Permanent),1950,Permanent SKIN,2319,Mining Barges,0,0.01,0,1,128,,1
46737,Covetor Lodestrike SKIN (Permanent),1950,Permanent SKIN,2319,Mining Barges,0,0.01,0,1,128,,1
46738,Skiff Lodestrike SKIN (Permanent),1950,Permanent SKIN,2012,Exhumers,0,0.01,0,1,128,,1
46739,Mackinaw Lodestrike SKIN (Permanent),1950,Permanent SKIN,2012,Exhumers,0,0.01,0,1,128,,1
46740,Hulk Lodestrike SKIN (Permanent),1950,Permanent SKIN,2012,Exhumers,0,0.01,0,1,128,,1
46741,Orca Lodestrike SKIN (Permanent),1950,Permanent SKIN,2338,ORE,0,0.01,0,1,128,,1
46742,Rorqual Lodestrike SKIN (Permanent),1950,Permanent SKIN,1969,ORE,0,0.01,0,1,128,,1
46743,Noctis Lodestrike SKIN (Permanent),1950,Permanent SKIN,2328,ORE,0,0.01,0,1,128,,1
46744,Bestower Lodestrike SKIN (Permanent),1950,Permanent SKIN,2007,Amarr,0,0.01,0,1,4,,1
46745,Prorator Lodestrike SKIN (Permanent),1950,Permanent SKIN,2088,Amarr,0,0.01,0,1,4,,1
46746,Impel Lodestrike SKIN (Permanent),1950,Permanent SKIN,2088,Amarr,0,0.01,0,1,4,,1
46747,Mammoth Lodestrike SKIN (Permanent),1950,Permanent SKIN,2010,Minmatar,0,0.01,0,1,2,,1
46748,Prowler Lodestrike SKIN (Permanent),1950,Permanent SKIN,2091,Minmatar,0,0.01,0,1,2,,1
46749,Mastodon Lodestrike SKIN (Permanent),1950,Permanent SKIN,2091,Minmatar,0,0.01,0,1,2,,1
46750,Iteron Mark V Lodestrike SKIN (Permanent),1950,Permanent SKIN,2009,Gallente,0,0.01,0,1,8,,1
46751,Viator Lodestrike SKIN (Permanent),1950,Permanent SKIN,2090,Gallente,0,0.01,0,1,8,,1
46752,Occator Lodestrike SKIN (Permanent),1950,Permanent SKIN,2090,Gallente,0,0.01,0,1,8,,1
46753,Tayra Lodestrike SKIN (Permanent),1950,Permanent SKIN,2008,Caldari,0,0.01,0,1,1,,1
46754,Crane Lodestrike SKIN (Permanent),1950,Permanent SKIN,2089,Caldari,0,0.01,0,1,1,,1
46755,Bustard Lodestrike SKIN (Permanent),1950,Permanent SKIN,2089,Caldari,0,0.01,0,1,1,,1
46756,Headhunter Crate,1194,Special Edition Commodities,1661,Special Edition Commodities,0,0.1,0,1,,,1
46760,? Moa,1813,â™¦ Cruiser,,NA,12000000,101000,450,1,1,,0
46766,Glacial Drift Festival Box,1194,Special Edition Commodities,1661,Special Edition Commodities,0,5000,0,1,,,1
46767,Amarr Trade Post,226,Large Collidable Object,,NA,100000,100000000,10000,1,4,,0
46770,Pashanai Bombing Monument,226,Large Collidable Object,,NA,0,0,0,1,,,0
46771,Arms Race Battlecruiser Assembler ,1818,Strong Boxes,1661,Special Edition Commodities,0,15000,0,1,,,1
46772,Arms Race Battleship Assembler,1818,Strong Boxes,1661,Special Edition Commodities,0,50000,0,1,,,1
46773,Amarr Shuttle Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2387,Amarr,0,0.01,0,1,4,,1
46774,Retribution Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2047,Amarr,0,0.01,0,1,4,,1
46775,Vengeance Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2047,Amarr,0,0.01,0,1,4,,1
46776,Anathema Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2051,Amarr,0,0.01,0,1,4,,1
46777,Purifier Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2051,Amarr,0,0.01,0,1,4,,1
46778,Sentinel Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2055,Amarr,0,0.01,0,1,4,,1
46779,Crusader Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2059,Amarr,0,0.01,0,1,4,,1
46780,Malediction Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2059,Amarr,0,0.01,0,1,4,,1
46781,Deacon Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2137,Amarr,0,0.01,0,1,4,,1
46782,Imperial Navy Slicer Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2000,Navy Faction,0,0.01,0,1,4,,1
46783,Crucifier Navy Issue Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2000,Navy Faction,0,0.01,0,1,4,,1
46784,Pontifex Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2142,Amarr,0,0.01,0,1,4,,1
46785,Heretic Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2038,Amarr,0,0.01,0,1,4,,1
46786,Confessor Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2310,Amarr,0,0.01,0,1,4,,1
46787,Sacrilege Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2069,Amarr,0,0.01,0,1,4,,1
46788,Zealot Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2069,Amarr,0,0.01,0,1,4,,1
46789,Devoter Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2073,Amarr,0,0.01,0,1,4,,1
46790,Guardian Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2077,Amarr,0,0.01,0,1,4,,1
46791,Curse Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2081,Amarr,0,0.01,0,1,4,,1
46792,Pilgrim Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2081,Amarr,0,0.01,0,1,4,,1
46793,Legion Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2371,Amarr,0,0.01,0,1,4,,1
46794,Augoror Navy Issue Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2063,Navy Faction,0,0.01,0,1,4,,1
46795,Omen Navy Issue Glacial Drift SKIN (Permanent),1950,Permanent SKIN,2063,Navy Faction,0,0.01,0,1,4,,1
46796,Harbinger Glacial Drift SKIN (Permanent),1950,Permanent SKIN,1956,Amarr,0,0.01,0,1,4,,1
